Frame ID,Place,Dedication,Region,Tower ID,Grid Ref,Latitude,Longitude,Frame Number,Frame Date,Listed,Materials,Maker,Maker Uncertain,Trusses,Layout,Resultant Layout,Num Extensions
5597,Ridlington,S Mary Magd & S Andrew,Rutland,14895,SK847027,52.61581,-0.74953,1,1903,,metal,John Taylor & Co,,,,,0
5599,Rillington,S Andrew,North Yorkshire,16161,SE852743,54.15786,-0.69598,1,1909,,cast iron,John Taylor & Co,,8.3.C.e,3.3,,0
5600,Rimpton,Blessed Virgin Mary,Somerset,13067,ST610218,50.99476,-2.55660,1,c1699,,oak,,,5.C,3.1,,0
5601,Ringmer,S Mary V,East Sussex,10594,TQ445125,50.89406,0.05419,1,1884,,timber,Mears & Stainbank,,6.A,8.2,,0
5602,Ringmore,All Hallows,Devon,17513,SX652459,50.29846,-3.89307,1,1962,,metal,John Taylor & Co,,,,,0
5603,Ringsfield,All Saints,Suffolk,14026,TM403884,52.44096,1.53426,1,1957,,steel,John Taylor & Co,,8.1.A.a,4,,0
8813,Ringstead,S Andrew,Norfolk,23016,TF705406,52.93631,0.53673,1,,,oak,,,,1,,0
5605,Ringstead,Nativity of BVM,Northamptonshire,11989,SP985751,52.36528,-0.55349,2,1914,,cast iron;steel,Gillett & Johnston,,,,,0
5604,Ringstead,Nativity of BVM,Northamptonshire,11989,SP985751,52.36528,-0.55349,1,1914,,cast iron;steel,Gillett & Johnston,,,,,0
8662,Ringwood,S Peter & S Paul,Hampshire,16719,SU145053,50.84754,-1.79508,1,1763,,oak,Lester & Pack,,6.A;6.D,8.X11,,0
5606,Ringwould,S Nicholas,Kent,13395,TR359483,51.18526,1.37517,1,1887,,timber,Mears & Stainbank,,,6.1,,0
5608,Ripe,S John Bapt,East Sussex,13971,TQ513098,50.86851,0.14988,2,,,,,,,,,0
5607,Ripe,S John Bapt,East Sussex,13971,TQ513098,50.86851,0.14988,1,,,timber,,,,,,0
5610,Ripley,All Saints,Derbyshire,13534,SK398505,53.05110,-1.40688,2,,,metal,,,,,,0
5609,Ripley,All Saints,Derbyshire,13534,SK398505,53.05110,-1.40688,1,,,metal,,,,,,0
8318,Ripley,All Saints,North Yorkshire,23017,SE283605,54.03975,-1.56887,1,,,,,,,,,0
5612,Ripon,Cath Ch of S Peter & S Wilfrid,North Yorkshire,16628,SE314711,54.13493,-1.52070,8,,,,,,,,,0
5611,Ripon,Cath Ch of S Peter & S Wilfrid,North Yorkshire,16628,SE314711,54.13493,-1.52070,1,1933,,cast iron,John Taylor & Co,,8.3.A.h,13.X,,0
5613,Rippingale,S Andrew,Lincolnshire,13872,TF097278,52.83671,-0.37196,1,1935,,cast iron,John Taylor & Co,,,,,0
5614,Ripple,S Mary,Worcestershire,14205,SO876377,52.03787,-2.18189,1,1922,,steel,John Taylor & Co,,8.1.C.a,6.1,,0
5615,Ripponden,S Bartholomew,West Yorkshire,16188,SE041197,53.67451,-1.93938,1,1950,,cast iron,John Taylor & Co,,,,,0
5616,Risby,S Giles,Suffolk,12013,TL802663,52.26594,0.63940,1,1909,,steel,Alfred Bowell,,8.1.C.a,3.1,,0
5617,Rise,All Saints,East Riding of Yorkshire,12625,TA149419,53.86090,-0.25356,1,1904,,cast iron,John Taylor & Co,,8.3.C.e,5.12,,0
5618,Riseley,All Saints,Bedfordshire,16215,TL039630,52.25600,-0.47881,1,1973,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
5619,Rishton,S Peter & S Paul,Lancashire,15104,SD724302,53.76751,-2.41907,1,1937,,cast iron,Gillett & Johnston,,,8,,0
5620,Roade,S Mary V,Northamptonshire,16589,SP757518,52.15990,-0.89409,1,1952,,metal,John Taylor & Co,,,,,0
5621,Roborough,S Peter,Devon,10519,SS576171,50.93590,-4.02681,1,1888,,oak,Harry Stokes,,6.A,6.9,,0
5622,Rochdale,S Chad,Greater Manchester,16976,SD896131,53.61470,-2.15806,1,1872,,oak,Thomas II Hooper,,6.A,8,,0
5624,Rochester,Cath Ch of Christ & BVM,Kent,16583,TQ742685,51.38899,0.50315,1,1960,,cast iron,John Taylor & Co,,8.3.A.h,10,,0
5625,Rochester,S Margaret,Kent,15454,TQ740680,51.38497,0.49920,1,2006,,steel,Whitechapel Bell Foundry,,,,,0
5626,Rochester,The Ascension,"New York, United States of America",11539,,43.19109,-77.62927,1,2015,,steel,Whitechapel Bell Foundry,,8.1.B.c,10.4,,0
5627,Rochford,S Andrew,Essex,11903,TQ871902,51.58031,0.70002,1,1968,,steel,John Taylor & Co,,8.1.A.a,8.1,,0
5629,Rock,S Peter & S Paul,Worcestershire,16741,SO731711,52.33793,-2.39561,2,1913,,composite,John Taylor & Co,,7.A.a,,,0
5628,Rock,S Peter & S Paul,Worcestershire,16741,SO731711,52.33793,-2.39561,1,,,oak,,,,,,0
5631,Rockbeare,S Mary,Devon,13940,SY020952,50.74873,-3.39028,2,1921,,steel,,,,,,0
5630,Rockbeare,S Mary,Devon,13940,SY020952,50.74873,-3.39028,1,c1799,,timber,(unidentified),,,,,0
5632,Rockfield,S Cenedlon,"Monmouthshire, Gwent, Wales",15202,SO481148,51.82992,-2.75367,1,c1499,,timber,,,,,,0
8942,Rockhampton,S Oswald,Gloucestershire,23043,ST654932,51.63739,-2.49998,1,,,timber,,,5.C,1,,0
5633,Rockingham,Civic Centre,"Western Australia, Australia",12984,,-32.28664,115.74712,1,1996,,steel,Eayre & Smith,,8.1.B.a,8.3,,0
6587,Rodbourne Cheney,S Mary,Wiltshire,10808,SU140867,51.57923,-1.79913,1,1931,,cast iron,John Taylor & Co,,8.3.C.e,6.1,,0
5634,Rode,S Lawrence,Somerset,16145,ST807533,51.27925,-2.27671,1,2006,,steel,Matthew Higby & Co,,,,,0
5635,Rodmarton,S Peter,Gloucestershire,17719,ST942980,51.68119,-2.08416,1,c1899,,oak,Local labour/guild/assn,Y,,,,0
5637,Rodmell,S Peter,East Sussex,11894,TQ421062,50.83843,0.01758,2,c1650,,timber,,,5.D,3.1,,0
5636,Rodmell,S Peter,East Sussex,11894,TQ421062,50.83843,0.01758,1,1909,,timber,John Warner & Sons,,1.D,3.1,,0
5638,Rodmersham,S Nicholas,Kent,15471,TQ925618,51.32284,0.76257,1,1893,,timber,Mears & Stainbank,,6.A,6.1,,0
5639,Rodney Stoke,S Leonard,Somerset,15712,ST482498,51.24551,-2.74326,1,c1699,,oak,,,,5,,0
8381,Roffey,All Saints,West Sussex,23056,TQ196322,51.07667,-0.29402,1,,,timber,,,6.A,1,,0
5641,Rogate,S Bartholomew,West Sussex,11098,SU807238,51.00793,-0.85040,2,2014,,steel,John Taylor & Co,,,,,0
5640,Rogate,S Bartholomew,West Sussex,11098,SU807238,51.00793,-0.85040,1,1904,,cast iron,John Taylor & Co,,8.3.C.e,6.1,,0
6526,Roker,S Andrew,Tyne and Wear,11440,NZ404593,54.92745,-1.37073,1,1948,,cast iron,Gillett & Johnston,,8.3.A.m,10.5,,0
5642,Rolleston,Holy Trinity,Nottinghamshire,13334,SK741525,53.06467,-0.89467,1,2001,,steel,Hayward Mills Associates,,8.1.B.a,6.1,,0
5644,Rolleston on Dove,S Mary,Staffordshire,14612,SK235277,52.84647,-1.65167,2,1928,,cast iron,John Taylor & Co,,8.3.D.a,4.3,,0
5643,Rolleston on Dove,S Mary,Staffordshire,14612,SK235277,52.84647,-1.65167,1,1928,,cast iron,John Taylor & Co,,8.3.D.a,4.3,,0
5646,Romansleigh,S Rumon,Devon,16448,SS727205,50.97070,-3.81424,2,1887,,oak,Harry Stokes,,,,,0
5645,Romansleigh,S Rumon,Devon,16448,SS727205,50.97070,-3.81424,1,1887,,oak,Harry Stokes,,6.S,5.1,,0
5648,Romford,S Edward Conf,Greater London,15620,TQ511889,51.57908,0.18065,2,1945,,steel,Gillett & Johnston,,,4,,0
5647,Romford,S Edward Conf,Greater London,15620,TQ511889,51.57908,0.18065,1,1922,,steel,John Warner & Sons,,8.1.E.c,8,,0
5649,Romsey,Abbey Ch of S Mary & S Ethelflaeda,Hampshire,13589,SU351212,50.98965,-1.50126,1,1791,,oak;timber,,,,,,0
8174,Roos,All Saints,East Riding of Yorkshire,14327,TA290296,53.74691,-0.04436,8,,,stone,,,9.A,1,,0
5651,Roos,All Saints,East Riding of Yorkshire,14327,TA290296,53.74691,-0.04436,2,2012,,steel,Whites of Appleton,,8.1.B.a,3.3,,0
5650,Roos,All Saints,East Riding of Yorkshire,14327,TA290296,53.74691,-0.04436,1,1911,,cast iron,John Taylor & Co,,8.3.A.h,5.1,,0
5652,Ropley,S Peter,Hampshire,13242,SU645319,51.08337,-1.07922,1,1927,,cast iron,Gillett & Johnston,,8.3.A.m,6.1,,0
5653,Rose Ash,S Peter,Devon,14859,SS787216,50.98189,-3.72867,1,1883,,oak,Harry Stokes,,6.A,6.5,,1
5654,Rose Ash,S Peter,Devon,14859,SS787216,50.98189,-3.72867,1.1,1912,,cast iron,Mears & Stainbank,,8.3.A.e,,,
7939,Rosemeadow,Our Lady Help of Christians (RC),"New South Wales, Australia",16459,,-34.10092,150.78849,1,,,,,,,,,0
5655,Ross on Wye,S Mary V,Herefordshire,13705,SO597240,51.91358,-2.58607,1,1881,,oak,George Day & Sons,,,,,0
5658,Rosscarbery,Cath & Parish Ch of S Fachtna,"Cork, Republic of Ireland",11724,W286365,51.57794,-9.02983,3,1957,,cast iron,John Taylor & Co,,8.3.A.h,,,0
5657,Rosscarbery,Cath & Parish Ch of S Fachtna,"Cork, Republic of Ireland",11724,W286365,51.57794,-9.02983,2,1897,,cast iron,John Taylor & Co,,8.3.C.e,3.3,,0
5656,Rosscarbery,Cath & Parish Ch of S Fachtna,"Cork, Republic of Ireland",11724,W286365,51.57794,-9.02983,1,1897,,cast iron,John Taylor & Co,,8.3.C.e,2.X1,,0
5659,Rothbury,All Saints,Northumberland,16258,NU057016,55.30894,-1.91068,1,1893,,oak,Mears & Stainbank,,,,,0
8663,Rotherby,All Saints,Leicestershire,23070,SK675165,52.74224,-1.00131,1,c1575,,oak,,,5.A,3.1,,0
5660,Rotherfield,S Denys,East Sussex,14253,TQ555297,51.04605,0.21819,1,,,steel,,,,,,0
5661,Rotherham,Minster Ch of All Saints,South Yorkshire,11336,SK428928,53.43096,-1.35654,1,1924,,cast iron,John Taylor & Co,,8.3.A.h,12.X,13.X,1
8802,Rotherham,Minster Ch of All Saints,South Yorkshire,11336,SK428928,53.43096,-1.35654,1.1,2022,,cast iron,John Taylor & Co,,8.3.A.h,1,,
5662,Rotherham,"S Anthony, Eastwood (Coptic Orth)",South Yorkshire,15197,SK433932,53.43401,-1.34923,1,1910,,cast iron,John Warner & Sons,,8.3.A,8.3,,0
5663,Rotherhithe,S Mary,Greater London,11431,TQ351798,51.50136,-0.05416,1,1997,,cast iron,Hayward Mills Associates,,8.3.A.h,8.3D,,0
5664,Rothersthorpe,S Peter & S Paul,Northamptonshire,10341,SP714566,52.20344,-0.95647,1,1914,,oak,Gillett & Johnston,,,,,0
5665,Rotherwick,dedication unknown,Hampshire,13859,SU711562,51.30102,-0.98066,1,1909,,oak,,,,,,0
5666,Rothley,S Mary V & S John Bapt,Leicestershire,17115,SK585126,52.70836,-1.13438,1,1878,,oak,John Taylor & Co,,6.A,5.4,6.4,1
5667,Rothley,S Mary V & S John Bapt,Leicestershire,17115,SK585126,52.70836,-1.13438,1.1,1934,,oak,John Taylor & Co,,6.A,1,,
8987,Rothwell,S Mary V,Lincolnshire,14605,TF149993,53.47842,-0.26941,1,1892,,oak,John Warner & Sons,,5.L;6.A,3.3,,0
5670,Rothwell,Holy Trinity,Northamptonshire,16897,SP816811,52.42223,-0.80147,2A,2015,,cast iron,John Taylor & Co,,8.3.A.h,,,0
5671,Rothwell,Holy Trinity,Northamptonshire,16897,SP816811,52.42223,-0.80147,2B,2015,,cast iron,John Taylor & Co,,8.3.A.h,,,0
5669,Rothwell,Holy Trinity,Northamptonshire,16897,SP816811,52.42223,-0.80147,1,1907,,cast iron,John Taylor & Co,,8.3.C.e,10,,0
5672,Rothwell,Holy Trinity,West Yorkshire,10886,SE342283,53.75000,-1.48149,1,1951,,cast iron,John Taylor & Co,,8.3.A.h,8.3,,0
5673,Rougham,S Mary,Suffolk,15404,TL911625,52.22831,0.79799,1,1895,,oak,George Day & Sons,,6.D,6.7,,0
4752,Roughtown,S John Bapt,Greater Manchester,11579,SD976029,53.52347,-2.03759,2,c1903,,cast iron,John Taylor & Co,,8.3.D.a,,,0
4751,Roughtown,S John Bapt,Greater Manchester,11579,SD976029,53.52347,-2.03759,1,c1903,,cast iron,John Taylor & Co,,8.3.D.a,4.2,,0
3961,Roundhay,Pentecostal City Mission Ch,West Yorkshire,15026,SE336372,53.83043,-1.48972,1,,,timber,,,,,,0
5674,Rousham,S Leonard & S James,Oxfordshire,15086,SP479241,51.91400,-1.30391,1,1934,,cast iron,Henry Bond,,8.3.A.f,6.1,,0
5675,Rowberrow,S Michael & All Angels,Somerset,14075,ST449586,51.32406,-2.79170,1,1907,,cast iron,Llewellins & James,,,6.4,,0
5676,Rowde,S Matthew,Wiltshire,16312,ST977626,51.36285,-2.03312,1,1928,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
5677,Rowington,S Laurence,Warwickshire,13537,SP203692,52.32110,-1.70217,1,1958,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
5678,Rowlestone,S Peter,Herefordshire,14445,SO373271,51.93912,-2.91246,1,,,oak,,,,3.1,,0
5679,Rowley Regis,S Giles,West Midlands,13081,SO970874,52.48477,-2.04546,1,1923,,,,,,,,0
8422,Rownhams,S John Ev,Hampshire,22511,SU384170,50.95152,-1.45354,1,,,timber,,,6.A,1,,0
5680,Roxby,S Mary,Lincolnshire,14336,SE920170,53.64158,-0.60907,1,,,timber,,,,3.1,,0
5681,Roxton,S Mary Magd,Bedfordshire,15307,TL153545,52.17691,-0.31477,1,1647,,oak,,,6.A,5.3,,0
5682,Roxwell,S Michael & All Angels,Essex,13057,TL645084,51.75095,0.38220,1,,,timber,,,,,,0
3359,Royal Hillsborough,S Malachi,"Down, Northern Ireland",16595,J244587,54.46166,-6.08114,2A,1970,,cast iron,John Taylor & Co,,8.3.A.h,2.X1,,0
3360,Royal Hillsborough,S Malachi,"Down, Northern Ireland",16595,J244587,54.46166,-6.08114,2B,2009,,steel,Hayward Mills Associates,,8.1.A.b,,,0
3358,Royal Hillsborough,S Malachi,"Down, Northern Ireland",16595,J244587,54.46166,-6.08114,1,1948,,cast iron,John Taylor & Co,,8.3.C.e,8.3,,0
8109,Royal Leamington Spa,All Saints,Warwickshire,15929,SP319654,52.28596,-1.53271,9,,,,,,,,,0
3932,Royal Leamington Spa,All Saints,Warwickshire,15929,SP319654,52.28596,-1.53271,1,1902,,oak,Mears & Stainbank,,6.A,8.3,,0
3935,Royal Leamington Spa,S Peter Ap (RC),Warwickshire,10708,SP316656,52.28838,-1.53724,2,1905,,cast iron,John Taylor & Co,,8.3.D.a,3.3,,0
3933,Royal Leamington Spa,S Peter Ap (RC),Warwickshire,10708,SP316656,52.28838,-1.53724,1,1905,,cast iron,John Taylor & Co,,8.3.D.a,5.12R,,1
3934,Royal Leamington Spa,S Peter Ap (RC),Warwickshire,10708,SP316656,52.28838,-1.53724,1.1,2005,,steel,,,8.1.A,,,
6927,Royal Tunbridge Wells,S Peter,Kent,12424,TQ593392,51.13047,0.27534,1,1919,,,Gillett & Johnston,,,,,0
5683,Roydon,S Peter,Essex,16262,TL407102,51.77328,0.03891,1,1888,,oak,Mears & Stainbank,,6.A,6.1,,0
5684,Royston,S John Bapt,Hertfordshire,11703,TL357406,52.04783,-0.02197,1,1901,,cast iron,John Taylor & Co,,,,,0
5685,Royston,S John Bapt,South Yorkshire,15270,SE364112,53.59650,-1.45136,1,1946,,cast iron,John Taylor & Co,,,8,,0
5686,Ruabon,S Mary,"Wrexham, Clwyd, Wales",16884,SJ302437,52.98694,-3.04025,1,1998,,cast iron,John Taylor & Co,,8.3.A.h,6.14,,0
5687,Ruardean,S John Bapt,Gloucestershire,11792,SO621176,51.85649,-2.55167,1,c1630,,oak,,,,,,0
5688,Ruckinge,S Mary Magd,Kent,11752,TR024335,51.06538,0.88819,1,1721,,timber,Samuel Knight,Y,,,,0
5689,Rudby,All Saints,North Yorkshire,12832,NZ471066,54.45310,-1.27379,1,1937,,metal,John Taylor & Co,,,,,0
5691,Ruddington,S Peter,Nottinghamshire,13405,SK572331,52.89285,-1.15085,2,1897,,cast iron,John Taylor & Co,,8.3.C.b,4.2,,0
5690,Ruddington,S Peter,Nottinghamshire,13405,SK572331,52.89285,-1.15085,1,1969,,cast iron,John Taylor & Co,,8.3.C.e,8.3,,0
5692,Rudgwick,Holy Trinity,West Sussex,15186,TQ090343,51.09765,-0.44364,1,1986,,steel,,,,,,0
8948,Rudston,All Saints,East Riding of Yorkshire,23101,TA097677,54.09378,-0.32284,1,,,timber,,,5.F,3.1,,0
5693,Rufforth,All Saints,North Yorkshire,11651,SE527514,53.95681,-1.19725,1,2007,,steel,John Taylor & Co,,,6.1,,0
5694,Rugby,S Andrew,Warwickshire,14482,SP503752,52.37279,-1.26119,1N,1896,,oak,Mears & Stainbank,,,,,0
5695,Rugby,S Andrew,Warwickshire,14482,SP503752,52.37279,-1.26119,1W,c1699,,oak,(unidentified),,,5,,0
8411,Rugeley,S Augustine,Staffordshire,16149,SK045185,52.76432,-1.93455,2,1706,,timber,,,6.B,6.X29D,,0
5696,Rugeley,S Augustine,Staffordshire,16149,SK045185,52.76432,-1.93455,1,1999,,steel,Hayward Mills Associates,,8.1.B.a,8.3,,0
5697,Ruishton,S George,Somerset,15147,ST263251,51.02071,-3.05135,1,1955,,cast iron,John Taylor & Co,,,,,0
5698,Ruislip,S Martin,Greater London,16993,TQ091875,51.57667,-0.42643,1,1878,,oak,John Warner & Sons,,,,,0
5699,Rumburgh,S Michael & All Angels & S Felix,Suffolk,16035,TM346818,52.38456,1.44649,1A,2004,,steel,Nicholson Engineering Ltd,,,,,0
5700,Rumburgh,S Michael & All Angels & S Felix,Suffolk,16035,TM346818,52.38456,1.44649,1B,,,oak,,,,,,0
5702,Runcorn,All Saints,Cheshire,11007,SJ510832,53.34342,-2.73677,2,1851,,timber,,,,,,0
5701,Runcorn,All Saints,Cheshire,11007,SJ510832,53.34342,-2.73677,1,1851,,timber,,,,,,0
8814,Runnington,S Peter & S Paul,Somerset,23114,ST118218,50.98953,-3.25668,1,c1699,,oak,,,,2.X1,,0
5703,Ruscombe,S James Gt,Berkshire,17688,SU797762,51.47996,-0.85232,1,c1699,,oak,,,,,,0
8175,Rushall,S Michael Archangel,West Midlands,11450,SP024999,52.59692,-1.96520,2,,,,,,,,,0
5704,Rushall,S Michael Archangel,West Midlands,11450,SP024999,52.59692,-1.96520,1,1908,,cast iron,James Barwell,,8.3.C.e,6.4,,0
8591,Rushbrooke,S Nicholas,Suffolk,23117,TL893615,52.21934,0.77038,1,c1900,,deal,,,1.D;5.Y,3.1,,0
5706,Rushden,S Mary,Hertfordshire,11501,TL305317,51.96904,-0.10130,2,1976,,steel,Whitechapel Bell Foundry,,,,,0
5705,Rushden,S Mary,Hertfordshire,11501,TL305317,51.96904,-0.10130,1,1936,,teak,Gillett & Johnston,,,,,0
5707,Rushden,S Mary,Northamptonshire,10504,SP957665,52.28857,-0.59760,1,1953,,cast iron,John Taylor & Co,,,,,0
5708,Rushmere St Andrew,S Andrew,Suffolk,13278,TM196460,52.06931,1.20271,1,1980,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
5709,Rushton,All Saints,Northamptonshire,10991,SP840828,52.43729,-0.76459,1,1896,,metal,John Taylor & Co,,,,,0
5710,Ruskington,All Saints,Lincolnshire,14721,TF082510,53.04610,-0.38677,1,1882,,cast iron,John Taylor & Co,,8.3.C.b,6.4,,0
5711,Rusper,S Mary Magd,West Sussex,16522,TQ205373,51.12276,-0.27939,1,,,oak,,,~ 6;6.A,~6.1,9.X,1
5712,Rusper,S Mary Magd,West Sussex,16522,TQ205373,51.12276,-0.27939,1.1,2007,,steel,Nicholson Engineering Ltd,,8.1.B.a,3.X,,
5716,Ruthin,S Peter,"Denbighshire, Clwyd, Wales",16703,SJ123583,53.11543,-3.31059,2,2019,,steel,John Taylor & Co,,8.1.E,,,0
5715,Ruthin,S Peter,"Denbighshire, Clwyd, Wales",16703,SJ123583,53.11543,-3.31059,1,2019,,cast iron,John Taylor & Co,,8.3.C.e,8.3,,0
5717,Ruyton XI Towns,S John Bapt,Shropshire,15581,SJ394221,52.79355,-2.89913,1,,,timber,,,,6.4,,0
5719,Ryde,All Saints,Isle of Wight,14114,SZ589923,50.72734,-1.16652,2,1886,,cast iron,John Taylor & Co,,8.3.C.b,,,0
5718,Ryde,All Saints,Isle of Wight,14114,SZ589923,50.72734,-1.16652,1,1886,,cast iron,John Taylor & Co,,8.3.C.b,7,,0
8990,Ryde,"S John Bapt, Oakfield",Isle of Wight,25334,SZ602918,50.72332,-1.14791,1,1842,,,,,9.A,,,0
5721,Rye,S Mary V,East Sussex,10910,TQ921202,50.95008,0.73418,1,1897,,cast iron;oak,John Taylor & Co,,7.A.a,8.3,,0
5723,Ryhall,S John Ev,Rutland,12526,TF036108,52.68522,-0.46863,2,2004,,steel,Hayward Mills Associates,,,6.1,,0
5722,Ryhall,S John Ev,Rutland,12526,TF036108,52.68522,-0.46863,1,c1699,,oak,,,,5.3,,0
5724,Rylstone,S Peter,North Yorkshire,14918,SD971588,54.02548,-2.04486,1,1898,,timber,Thomas Mallaby,,6.A,3,,0
5725,Ryme Intrinseca,S Hippolytus,Dorset,11089,ST581108,50.89535,-2.59612,1,1903,,cast iron,John Warner & Sons,,,,,0
5726,Ryton,S Andrew,Shropshire,11627,SJ760027,52.62239,-2.35519,1,1938,,steel,Gillett & Johnston,,,6.1,,0
5727,Ryton on Dunsmore,S Leonard,Warwickshire,10794,SP386745,52.36746,-1.43400,1,1988,,cast iron;steel,John Taylor & Co,,8.3.C.e,8.3,,0
5728,Sacombe,S Catherine,Hertfordshire,15901,TL335193,51.85682,-0.06157,1,c1865,,timber,,,,,,0
5729,Saddleworth,S Chad,Greater Manchester,10238,SE007064,53.55428,-1.99023,1,1931,,cast iron,John Taylor & Co,,8.3.A.h,8.3,,0
5730,Saffron Walden,S Mary V,Essex,12985,TL537386,52.02466,0.23896,1,1962,,cast iron,John Taylor & Co,,8.3.A.h,,,0
5732,Saham Toney,S George,Norfolk,16947,TF899020,52.58287,0.80164,2,c1450,Y,,,,,,,0
5731,Saham Toney,S George,Norfolk,16947,TF899020,52.58287,0.80164,1,1936,,teak,Alfred Bowell,,,6,,0
5820,Saintbury,S Nicholas,Gloucestershire,13413,SP117394,52.05335,-1.83057,1,1983,,cast iron,Whitechapel Bell Foundry,,8.3.A.h,8.3,,0
5821,Salcombe,Holy Trinity,Devon,11532,SX739391,50.23921,-3.76842,1,1996,,steel,Whitechapel Bell Foundry,,8.1.B.a,6.1,,0
5822,Salcombe Regis,S Mary & S Peter,Devon,12081,SY148888,50.69295,-3.20727,1,1887,,oak,Harry Stokes,,6.A,3.1,,0
5823,Salehurst,S Mary V,East Sussex,10938,TQ749242,50.99093,0.49100,1,1906,,cast iron,John Taylor & Co,,,,,0
5826,Salford,S Mary V,Oxfordshire,13908,SP286280,51.95036,-1.58484,1,1990,,cast iron;steel,Whites of Appleton,,8.3.A.h,5.1,,0
8177,Salford Priors,S Matthew,Warwickshire,16979,SP077509,52.15720,-1.88862,8,,,,,,,,,0
5828,Salford Priors,S Matthew,Warwickshire,16979,SP077509,52.15720,-1.88862,2,1945,,cast iron,Gillett & Johnston,,,2,,0
5827,Salford Priors,S Matthew,Warwickshire,16979,SP077509,52.15720,-1.88862,1,1945,,cast iron,Gillett & Johnston,,,6,,0
5830,Salisbury,S Thomas of Canterbury,Wiltshire,13300,SU143299,51.06889,-1.79700,2,1948,,metal,Gillett & Johnston,,,,,0
5829,Salisbury,S Thomas of Canterbury,Wiltshire,13300,SU143299,51.06889,-1.79700,1,1948,,metal,Gillett & Johnston,,,,,0
5831,Salle,S Peter & S Paul,Norfolk,11524,TG110248,52.78031,1.12730,1,1912,,oak,George Day & Sons,,,8.3,,0
5832,Saltaire,United Reformed Ch,West Yorkshire,10472,SE138381,53.83905,-1.79067,1,2003,,steel,Eayre & Smith,,,,,0
7945,Saltash,S Nicholas & S Faith,Cornwall,13891,SX431588,50.40830,-4.20931,1,,,,,,,,,0
5834,Saltby,S Peter,Leicestershire,12864,SK851265,52.82979,-0.73807,2,1992,,cast iron,Hayward Mills Associates,,8.3.A.h,4.3,,0
5833,Saltby,S Peter,Leicestershire,12864,SK851265,52.82979,-0.73807,1,1992,,cast iron,Hayward Mills Associates,,8.3.C.e,6.X,,0
5836,Salter Street,S Patrick,West Midlands,13076,SP122748,52.37195,-1.82134,1,1861,,oak,W Ballard,,6.B,5.1,,0
5837,Saltwood,S Peter & S Paul,Kent,12170,TR157360,51.08279,1.07937,1,1912,,,Mears & Stainbank,,,,,0
5838,Salwarpe,S Michael & All Angels,Worcestershire,14606,SO874620,52.25665,-2.18531,1,2000,,steel,Hayward Mills Associates,,,,,0
8178,Samlesbury,S Leonard Less,Lancashire,10494,SD589303,53.76807,-2.62389,8,,,,,,,,,0
5839,Samlesbury,S Leonard Less,Lancashire,10494,SD589303,53.76807,-2.62389,1,1900,,cast iron,John Taylor & Co,,,8,,0
5841,Sampford Arundel,Holy Cross,Somerset,14086,ST107188,50.96252,-3.27225,2,c1900,,oak,Harry Stokes,,,,,0
5840,Sampford Arundel,Holy Cross,Somerset,14086,ST107188,50.96252,-3.27225,1,c1900,,oak,Harry Stokes,,,,,0
5842,Sampford Brett,S George,Somerset,13694,ST089401,51.15378,-3.30340,1,1969,,cast iron,Mears & Stainbank,,,,,0
5843,Sampford Courtenay,S Andrew,Devon,10136,SS632012,50.79473,-3.94207,1,1905,,oak,Harry Stokes,,6.B,6.5R,,0
5844,Sampford Peverell,S John Bapt,Devon,16231,ST029142,50.91972,-3.38183,1,c1899,,oak,,,6.A,6.7,,0
5845,Sampford Spiney,S Mary,Devon,16598,SX534724,50.53365,-4.06970,1,2008,,steel,Nicholson Engineering Ltd,,8.1.B.a,,,0
5846,Sancton,All Saints,East Riding of Yorkshire,17457,SE899394,53.84372,-0.63414,1,c1720,,timber,,,6.D,3.1,,0
5847,Sand Hutton,S Mary,North Yorkshire,15837,SE694585,54.01851,-0.94110,1,c1841,,pine,,,~ 3.P,3.1,,0
7050,Sandal Magna,S Helen,West Yorkshire,12010,SE343182,53.65935,-1.48174,1,c1949,,oak,Mears & Stainbank,Y,6.B,6.1,,0
5849,Sandford,S Swithin,Devon,16933,SS828025,50.81043,-3.66412,2,1949,,cast iron,Gillett & Johnston,,8.3.D.a,,,0
5848,Sandford,S Swithin,Devon,16933,SS828025,50.81043,-3.66412,1,1949,,cast iron,Gillett & Johnston,,8.3.D.a,,,0
5851,Sandford Orcas,S Nicholas,Dorset,15349,ST622210,50.98755,-2.53949,2,1993,,steel,Robert Parker,,,,,0
5850,Sandford Orcas,S Nicholas,Dorset,15349,ST622210,50.98755,-2.53949,1,1993,,steel,Robert Parker,,,,,0
5852,Sandford St Martin,S Martin,Oxfordshire,13072,SP420266,51.93715,-1.39025,1,1914,,wrought iron,Frederick Webb,,,,,0
5853,Sandhurst,S Michael & All Angels,Berkshire,15587,SU825618,51.34983,-0.81573,1,1880,,oak,Mears & Stainbank,,6.A,2.X2,~6.1,1
8362,Sandhurst,S Michael & All Angels,Berkshire,15587,SU825618,51.34983,-0.81573,1.1,1880,,oak,Mears & Stainbank,,6.A,4.1,,
